0,15,24,12,21,23,24,27,13,10,17,9,18,5,6,22,0,0,0,0
1,22,10,11,9,8,17,20,26,3,5,25,3,27,7,8,0,0,0,0
0,25,25,24,21,24,23,1,1,25,10,8,5,21,27,2,19,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,19,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,20,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,19,20,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,20,10,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,20,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,19,20,9,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,20,10,24,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,20,24,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,19,20,9,24,26,9,0,0,0,0,0,0,0,0,0,0,0,0
1,21,20,10,24,20,16,13,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,20,24,26,23,18,0,0,0,0,0,0,0,0,0,0,0,0
0,22,19,20,9,24,26,9,13,0,0,0,0,0,0,0,0,0,0,0
1,21,20,10,24,20,16,13,21,0,0,0,0,0,0,0,0,0,0,0
0,22,21,20,24,26,23,18,27,0,0,0,0,0,0,0,0,0,0,0
0,22,19,20,9,24,26,9,13,6,0,0,0,0,0,0,0,0,0,0
1,21,20,10,24,20,16,13,21,24,0,0,0,0,0,0,0,0,0,0
0,22,21,20,24,26,23,18,27,18,0,0,0,0,0,0,0,0,0,0
0,22,19,20,9,24,26,9,13,6,27,0,0,0,0,0,0,0,0,0
1,21,20,10,24,20,16,13,21,24,1,0,0,0,0,0,0,0,0,0
0,22,21,20,24,26,23,18,27,18,27,0,0,0,0,0,0,0,0,0
0,22,19,20,9,24,26,9,13,6,27,5,0,0,0,0,0,0,0,0
1,21,20,10,24,20,16,13,21,24,1,27,0,0,0,0,0,0,0,0
0,22,21,20,24,26,23,18,27,18,27,19,0,0,0,0,0,0,0,0
0,22,19,20,9,24,26,9,13,6,27,5,10,0,0,0,0,0,0,0
1,21,20,10,24,20,16,13,21,24,1,27,7,0,0,0,0,0,0,0
0,22,21,20,24,26,23,18,27,18,27,19,26,0,0,0,0,0,0,0
1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,20,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,23,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,20,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,20,22,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,23,26,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,20,9,1,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,20,22,21,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,23,26,27,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,20,9,1,7,21,18,0,0,0,0,0,0,0,0,0,0,0,0
0,27,20,22,21,19,21,9,0,0,0,0,0,0,0,0,0,0,0,0
0,27,23,26,27,19,25,24,0,0,0,0,0,0,0,0,0,0,0,0
2,23,20,9,1,7,21,18,8,0,0,0,0,0,0,0,0,0,0,0
0,27,20,22,21,19,21,9,23,0,0,0,0,0,0,0,0,0,0,0
0,27,23,26,27,19,25,24,10,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,27,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,24,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,27,25,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,24,23,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,19,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,27,25,23,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,24,23,21,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,19,22,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,27,25,23,19,18,23,0,0,0,0,0,0,0,0,0,0,0,0
0,20,24,23,21,23,9,18,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,19,22,13,6,9,0,0,0,0,0,0,0,0,0,0,0,0
1,20,27,25,23,19,18,23,25,0,0,0,0,0,0,0,0,0,0,0
0,20,24,23,21,23,9,18,22,0,0,0,0,0,0,0,0,0,0,0
1,26,22,19,22,13,6,9,11,0,0,0,0,0,0,0,0,0,0,0
1,20,27,25,23,19,18,23,25,10,0,0,0,0,0,0,0,0,0,0
0,20,24,23,21,23,9,18,22,1,0,0,0,0,0,0,0,0,0,0
1,26,22,19,22,13,6,9,11,27,0,0,0,0,0,0,0,0,0,0
2,20,27,25,23,19,18,23,25,10,11,0,0,0,0,0,0,0,0,0
0,20,24,23,21,23,9,18,22,1,19,0,0,0,0,0,0,0,0,0
1,26,22,19,22,13,6,9,11,27,10,0,0,0,0,0,0,0,0,0
2,20,27,25,23,19,18,23,25,10,11,11,0,0,0,0,0,0,0,0
0,20,24,23,21,23,9,18,22,1,19,17,0,0,0,0,0,0,0,0
2,26,22,19,22,13,6,9,11,27,10,9,0,0,0,0,0,0,0,0
2,20,27,25,23,19,18,23,25,10,11,11,17,0,0,0,0,0,0,0
1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,20,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,23,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,20,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,20,25,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,23,2,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,20,18,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,20,25,19,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,23,2,25,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,20,18,14,15,24,0,0,0,0,0,0,0,0,0,0,0,0
1,27,20,25,19,27,9,24,0,0,0,0,0,0,0,0,0,0,0,0
1,24,23,2,25,27,22,9,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,20,18,14,15,24,8,0,0,0,0,0,0,0,0,0,0,0
1,27,20,25,19,27,9,24,12,0,0,0,0,0,0,0,0,0,0,0
1,24,23,2,25,27,22,9,25,0,0,0,0,0,0,0,0,0,0,0
1,26,22,20,18,14,15,24,8,23,0,0,0,0,0,0,0,0,0,0
1,27,20,25,19,27,9,24,12,11,0,0,0,0,0,0,0,0,0,0
1,24,23,2,25,27,22,9,25,3,0,0,0,0,0,0,0,0,0,0
1,26,22,20,18,14,15,24,8,23,1,0,0,0,0,0,0,0,0,0
1,27,20,25,19,27,9,24,12,11,2,0,0,0,0,0,0,0,0,0
1,24,23,2,25,27,22,9,25,3,18,0,0,0,0,0,0,0,0,0
1,26,22,20,18,14,15,24,8,23,1,20,0,0,0,0,0,0,0,0
1,27,20,25,19,27,9,24,12,11,2,26,0,0,0,0,0,0,0,0
1,24,23,2,25,27,22,9,25,3,18,9,0,0,0,0,0,0,0,0
1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,24,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,22,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,24,20,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,26,22,21,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,17,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,24,20,13,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2,26,22,21,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,17,6,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,24,20,13,18,7,11,0,0,0,0,0,0,0,0,0,0,0,0
2,26,22,21,1,8,18,11,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,17,6,24,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,26,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,19,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,21,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,26,22,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,19,19,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,21,20,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,26,22,25,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,19,19,10,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,21,20,4,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,26,22,25,25,15,27,0,0,0,0,0,0,0,0,0,0,0,0
1,26,19,19,10,22,11,18,0,0,0,0,0,0,0,0,0,0,0,0
3,27,21,20,4,21,2,3,0,0,0,0,0,0,0,0,0,0,0,0
0,22,26,22,25,25,15,27,15,0,0,0,0,0,0,0,0,0,0,0
1,26,19,19,10,22,11,18,3,0,0,0,0,0,0,0,0,0,0,0
3,27,21,20,4,21,2,3,1,0,0,0,0,0,0,0,0,0,0,0
0,22,26,22,25,25,15,27,15,8,0,0,0,0,0,0,0,0,0,0
1,26,19,19,10,22,11,18,3,18,0,0,0,0,0,0,0,0,0,0
3,27,21,20,4,21,2,3,1,24,0,0,0,0,0,0,0,0,0,0
0,22,26,22,25,25,15,27,15,8,17,0,0,0,0,0,0,0,0,0
1,26,19,19,10,22,11,18,3,18,19,0,0,0,0,0,0,0,0,0
3,27,21,20,4,21,2,3,1,24,23,0,0,0,0,0,0,0,0,0
0,22,26,22,25,25,15,27,15,8,17,17,0,0,0,0,0,0,0,0
1,26,19,19,10,22,11,18,3,18,19,12,0,0,0,0,0,0,0,0
3,27,21,20,4,21,2,3,1,24,23,2,0,0,0,0,0,0,0,0
0,22,26,22,25,25,15,27,15,8,17,17,7,0,0,0,0,0,0,0
1,26,19,19,10,22,11,18,3,18,19,12,21,0,0,0,0,0,0,0
3,27,21,20,4,21,2,3,1,24,23,2,24,0,0,0,0,0,0,0
0,22,26,22,25,25,15,27,15,8,17,17,7,2,0,0,0,0,0,0
1,26,19,19,10,22,11,18,3,18,19,12,21,27,0,0,0,0,0,0
3,27,21,20,4,21,2,3,1,24,23,2,24,10,0,0,0,0,0,0
0,22,26,22,25,25,15,27,15,8,17,17,7,2,2,0,0,0,0,0
1,26,19,19,10,22,11,18,3,18,19,12,21,27,15,0,0,0,0,0
3,27,21,20,4,21,2,3,1,24,23,2,24,10,25,0,0,0,0,0
0,22,26,22,25,25,15,27,15,8,17,17,7,2,2,26,0,0,0,0
1,26,19,19,10,22,11,18,3,18,19,12,21,27,15,26,0,0,0,0
3,27,21,20,4,21,2,3,1,24,23,2,24,10,25,7,0,0,0,0
0,22,26,22,25,25,15,27,15,8,17,17,7,2,2,26,6,0,0,0
1,26,19,19,10,22,11,18,3,18,19,12,21,27,15,26,21,0,0,0
3,27,21,20,4,21,2,3,1,24,23,2,24,10,25,7,20,0,0,0
0,22,26,22,25,25,15,27,15,8,17,17,7,2,2,26,6,4,0,0
1,26,19,19,10,22,11,18,3,18,19,12,21,27,15,26,21,11,0,0
3,27,21,20,4,21,2,3,1,24,23,2,24,10,25,7,20,14,0,0
0,22,26,22,25,25,15,27,15,8,17,17,7,2,2,26,6,4,3,0
1,26,19,19,10,22,11,18,3,18,19,12,21,27,15,26,21,11,19,0
3,27,21,20,4,21,2,3,1,24,23,2,24,10,25,7,20,14,4,0
0,22,26,22,25,25,15,27,15,8,17,17,7,2,2,26,6,4,3,14
0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,26,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,25,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,22,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,26,21,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,25,22,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,22,15,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,26,21,20,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,25,22,21,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,22,15,9,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,26,21,20,24,10,20,0,0,0,0,0,0,0,0,0,0,0,0
0,23,25,22,21,19,24,26,0,0,0,0,0,0,0,0,0,0,0,0
1,24,22,15,9,18,10,20,0,0,0,0,0,0,0,0,0,0,0,0
0,27,26,21,20,24,10,20,5,0,0,0,0,0,0,0,0,0,0,0
0,23,25,22,21,19,24,26,26,0,0,0,0,0,0,0,0,0,0,0
1,24,22,15,9,18,10,20,14,0,0,0,0,0,0,0,0,0,0,0
0,27,26,21,20,24,10,20,5,2,0,0,0,0,0,0,0,0,0,0
0,23,25,22,21,19,24,26,26,1,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,24,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,22,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,24,25,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,22,23,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,26,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,24,25,4,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,22,23,22,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,23,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,20,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,20,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,23,27,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,20,19,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,20,20,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,23,27,24,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,20,19,15,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,20,20,24,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,23,27,24,22,17,1,0,0,0,0,0,0,0,0,0,0,0,0
2,23,20,19,15,16,22,27,0,0,0,0,0,0,0,0,0,0,0,0
1,26,20,20,24,22,19,21,0,0,0,0,0,0,0,0,0,0,0,0
0,25,23,27,24,22,17,1,9,0,0,0,0,0,0,0,0,0,0,0
2,23,20,19,15,16,22,27,23,0,0,0,0,0,0,0,0,0,0,0
1,26,20,20,24,22,19,21,11,0,0,0,0,0,0,0,0,0,0,0
0,25,23,27,24,22,17,1,9,25,0,0,0,0,0,0,0,0,0,0
2,23,20,19,15,16,22,27,23,22,0,0,0,0,0,0,0,0,0,0
1,26,20,20,24,22,19,21,11,1,0,0,0,0,0,0,0,0,0,0
0,25,23,27,24,22,17,1,9,25,10,0,0,0,0,0,0,0,0,0
2,23,20,19,15,16,22,27,23,22,3,0,0,0,0,0,0,0,0,0
1,26,20,20,24,22,19,21,11,1,15,0,0,0,0,0,0,0,0,0
0,25,23,27,24,22,17,1,9,25,10,13,0,0,0,0,0,0,0,0
2,23,20,19,15,16,22,27,23,22,3,8,0,0,0,0,0,0,0,0
1,26,20,20,24,22,19,21,11,1,15,7,0,0,0,0,0,0,0,0
0,25,23,27,24,22,17,1,9,25,10,13,7,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,21,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,23,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,26,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,21,10,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,23,27,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,26,19,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,21,10,8,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,23,27,21,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,26,19,18,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,21,10,8,20,2,23,0,0,0,0,0,0,0,0,0,0,0,0
1,22,23,27,21,25,24,8,0,0,0,0,0,0,0,0,0,0,0,0
2,23,26,19,18,24,22,19,0,0,0,0,0,0,0,0,0,0,0,0
0,27,21,10,8,20,2,23,10,0,0,0,0,0,0,0,0,0,0,0
1,22,23,27,21,25,24,8,10,0,0,0,0,0,0,0,0,0,0,0
2,23,26,19,18,24,22,19,17,0,0,0,0,0,0,0,0,0,0,0
